% Device,CC2125003
% File name,CC2125003_20220507_190042
% Cast time (UTC),2022-05-07 19:00:42
% Cast time (local),2022-05-07 13:00:42
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,33.290631
% Start longitude,-107.1762819
% Start altitude,1303.2879638671875
% Start GPS horizontal error(Meter),4.4510002136230469
% Start GPS vertical error(Meter),6.0279998779296875
% Start GPS number of satellites,9
% End latitude,33.2905565
% End longitude,-107.1763413
% End altitude,1303.8709716796875
% End GPS horizontal error(Meter),8.6789999008178711
% End GPS vertical error(Meter),12.484000205993652
% End GPS number of satellites,9
% Cast duration (Seconds),9.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2021-08-06
% Temperature calibration date,2021-07-23
% Pressure calibration date,2021-06-23
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15340033058559605,18.853286324840269,420.38677978515625,479.31046338371254,0.2312328777752336,1479.057116048393,998.61411713960945
0.44999999999999996,0.45982290438072149,18.850931590808866,420.28619107454676,479.22150776226442,0.23118786357934817,1479.0545469321189,998.61592006925616
0.74999999999999989,0.7663717555187215,18.877186762825538,420.44025322768908,479.11031249604,0.23113719378294778,1479.1424712969633,998.61214957758079
1.05,1.0729224097442258,18.922426223754883,420.5072021484375,478.6930485194959,0.23093938223831095,1479.2901386602694,998.60455295470069
1.2430956098768444,1.27023619865781,18.980270385742188,420.43927001953125,477.98622692850932,0.23060161057500528,1479.4754670020145,998.59386668276215
